,frac_aa_A,frac_aa_C,frac_aa_D,frac_aa_E,frac_aa_F,frac_aa_G,frac_aa_H,frac_aa_I,frac_aa_K,frac_aa_L,frac_aa_M,frac_aa_N,frac_aa_P,frac_aa_Q,frac_aa_R,frac_aa_S,frac_aa_T,frac_aa_V,frac_aa_W,frac_aa_Y,molecular_weight,aromaticity,instability_index,flexibility_mean,flexibility_std,flexibility_var,flexibility_max,flexibility_min,flexibility_median,isoelectric_point,secondary_structure_fraction_helix,secondary_structure_fraction_turn,secondary_structure_fraction_sheet,secondary_structure_fraction_disordered,gravy,length,fraction_exposed,fraction_buried,fraction_exposed_nonpolar_total,fraction_exposed_nonpolar_exposed,fraction_exposed_polar_total,fraction_exposed_polar_exposed,rsa_mean,rsa_median,rsa_std,asa_sum,fraction_total_exposed_A,fraction_total_exposed_C,fraction_total_exposed_D,fraction_total_exposed_E,fraction_total_exposed_F,fraction_total_exposed_G,fraction_total_exposed_H,fraction_total_exposed_I,fraction_total_exposed_K,fraction_total_exposed_L,fraction_total_exposed_M,fraction_total_exposed_N,fraction_total_exposed_P,fraction_total_exposed_Q,fraction_total_exposed_R,fraction_total_exposed_S,fraction_total_exposed_T,fraction_total_exposed_V,fraction_total_exposed_W,fraction_total_exposed_Y,fraction_exposed_exposed_A,fraction_exposed_exposed_C,fraction_exposed_exposed_D,fraction_exposed_exposed_E,fraction_exposed_exposed_F,fraction_exposed_exposed_G,fraction_exposed_exposed_H,fraction_exposed_exposed_I,fraction_exposed_exposed_K,fraction_exposed_exposed_L,fraction_exposed_exposed_M,fraction_exposed_exposed_N,fraction_exposed_exposed_P,fraction_exposed_exposed_Q,fraction_exposed_exposed_R,fraction_exposed_exposed_S,fraction_exposed_exposed_T,fraction_exposed_exposed_V,fraction_exposed_exposed_W,fraction_exposed_exposed_Y,nsp_secondary_structure_coil,nsp_secondary_structure_sheet,nsp_secondary_structure_helix,nsp_disordered,asa_sum_normalized
30,0.0,0.46618037135278495,0.1561204220242413,0.2146817086465087,0.3621207414310862,0.1384861541703113,0.16879672052085845,0.1678007150271018,0.5709397209792049,0.21936226151366633,0.22369584438549964,0.5095785440613027,0.7242478329490898,0.29313429153044224,0.2037829843543239,0.6497457685087369,0.7547388817697995,0.6241847503343625,0.3063660477453581,0.41838742335389956,0.06029634109749885,0.41749569900516087,0.5580947162202623,0.5614489446816364,0.5310749526282028,0.4798283975061862,0.4303102625298223,0.6138858397365539,0.5483672211953063,0.6913374140441048,0.4209821091209297,0.5799998394034374,0.018268257669665666,0.6427806504910811,0.5489101613190237,0.06227598566308244,0.4795221843003412,0.5204778156996587,0.2176565194419124,0.2202758400504674,0.7823434805580878,0.7797241599495326,0.2741617357001973,0.34053156146179403,0.6630434782608696,0.06329448415336716,0.11387811806664314,0.7733569112879457,0.19615025770893163,0.19993258362499283,0.0,0.14483720272710335,0.12854519485819227,0.11026904130352407,0.5709397209792049,0.09554958951944176,0.2625994694960212,0.5323275862068965,0.6133979236771873,0.29313429153044224,0.2037829843543239,0.5662952879336616,0.6960399071877579,0.04197102632115897,0.07456528146183317,0.3315649867374005,0.15964869079865385,0.6581849024597116,0.28037150615151524,0.30992492275161576,0.0,0.17744837718523027,0.15290663534938348,0.08778625954198473,0.6189371265875284,0.1286229954435174,0.27808069792802614,0.42795801526717575,0.7449403760578256,0.3526717557251907,0.24194285279168487,0.5920652313644349,0.6763628343523704,0.046711490824528495,0.09372349448685326,0.4071246819338423,0.43442622950819676,0.8285163776493256,0.06206088992974239,0.09,0.26568928225237437
31,0.5086340932358157,0.11907181571815711,0.18422680895611,0.2730615205783624,0.32891328361711636,0.29972475397849263,0.13858093126385815,0.9037267080745341,0.24249275208128293,0.32824576734077615,0.44076655052264824,0.33468834688346893,0.23577995593040044,0.3690138562515192,0.5468731565741971,0.31095647428025647,0.3197855068581925,0.750870514869977,0.16097560975609757,0.23218622728637447,0.1009958564407546,0.2510411391687513,0.3636177849827052,0.37049384458212486,0.1858272114178643,0.15469346959293628,0.1632458233890226,0.5664105378704782,0.3672211953173097,0.5866401054014697,0.7246290409199824,0.2952261409596944,0.46086379204951156,0.34869175666024627,0.8386415326056951,0.1064068100358423,0.14675767918088745,0.8532423208191127,0.16601628754122194,0.389051736322352,0.8339837124587783,0.610948263677648,0.06903353057199213,0.11461794019933558,0.6630434782608696,0.07689691079911767,0.23565991522813604,0.06349206349206352,0.12384633588388416,0.22462580513314045,0.1328397212543554,0.12558805731737877,0.0703564727954972,0.2896963663514187,0.19581349575764015,0.139650746256032,0.17247386759581884,0.24205139372822299,0.16825808749398283,0.3048375334251681,0.44766047144508847,0.26661775495231105,0.056496905477861015,0.08166711337443049,0.048974061169183125,0.21777003484320556,0.4917387883556254,0.07510646535036779,0.2952853100644414,0.5302716506142799,0.1981707317073171,0.2457720086673812,0.11632270168855537,0.3205574912891986,0.3345254723787013,0.30141263538881236,0.2538576406172226,0.2704703832752614,0.3239147685579649,0.5097560975609754,0.7760911310573737,0.4123988163927922,0.09489879810515604,0.20559798786256542,0.08555942702284165,0.37166085946573757,0.31030444964871196,0.3969171483622351,0.4484777517564403,0.054,0.09322445344785385
32,0.08090579019466151,0.30671902268760887,0.30852252717582684,0.25429585072000416,0.2969615090033938,0.290810853502115,0.18741075678248456,0.6292966082403825,0.5508772630989967,0.2583440829322837,0.33115183246073293,0.5388307155322862,0.2661577857154508,0.43394618288079867,0.32789287698107855,0.3554058716752427,0.4574490231386549,0.4850580638804613,0.39306282722513086,0.7045544667733635,0.14795506553152837,0.5557830121179768,0.44217834596275374,0.49759270849746784,0.5719795520410127,0.5216004471176282,0.43842482100237845,0.3671789242590613,0.48354898336413754,0.41137292411256776,0.6340900678201896,0.3641499498981236,0.13314533499449055,0.6397561984046978,0.5542105391279619,0.14896953405017924,0.27815699658703075,0.7218430034129693,0.10237043449590899,0.11920616067036549,0.8976295655040911,0.8807938393296346,0.1617357001972387,0.23920265780730904,0.7119565217391306,0.1328688519234757,0.06184181114682665,0.04770215241419432,0.27619029722377203,0.2470178138965599,0.05988219895287958,0.20349789478149857,0.12686266612968183,0.1360321615557218,0.5041165421046319,0.059010601027510726,0.12958115183246072,0.5051537958115184,0.18542994672017807,0.3857299403384877,0.2746504674222637,0.3449651023880952,0.28146911063069713,0.10277889649617393,0.11038394415357763,0.425392670157068,0.11106234608538754,0.048878810783572695,0.5150696903881397,0.48234077912561024,0.07738095238095238,0.32723181048000255,0.1816849816849817,0.13038548752834464,0.6712351117637462,0.10584823076517431,0.16520894071914483,0.48894557823129275,0.2966754467262179,0.5587301587301585,0.41175971635536995,0.4461446701107601,0.3385855144626069,0.19723386043158983,0.16704459561602417,0.6288737717309145,0.4625292740046839,0.5414258188824663,0.20843091334894612,0.054,0.16122335442507457
33,0.024289558695680807,0.21745854986389504,0.25809422034016793,0.4374624790160424,0.6530829270250204,0.05407897294095085,0.2303097793075522,0.36632129369613636,0.5081521277138338,0.49898713288748986,0.7512991833704528,0.6723583271467458,0.2094283593170008,0.5537887812710415,0.4487021572895876,0.3755411048217094,0.49408326088999266,0.3292709012312314,0.25723830734966596,0.3835994564529073,0.08250056445069368,0.5485871229872117,0.5521102187422144,0.5255866626173571,0.5215914869515426,0.4702421523384085,0.7699284009546652,0.43688254665203274,0.4903265557609373,0.27221591313219984,0.5877016736493598,0.21229521521458533,0.41071963919748367,0.6024390195702565,0.46833037137100175,0.07840501792114697,0.6006825938566553,0.39931740614334477,0.2340945867244979,0.1759566875845946,0.7659054132755021,0.8240433124154054,0.3254437869822485,0.4003322259136212,0.5217391304347827,0.09693815449604501,0.05404138548012755,0.08116802771591193,0.2932868796109889,0.4374624790160424,0.5094654788418709,0.05044187149382352,0.23385300668151454,0.277760101813554,0.4683690644179599,0.30916245298590445,0.5144766146993319,0.722021158129176,0.20495567465459866,0.5332780856684103,0.4305831368428462,0.42960553083643926,0.41271681507212515,0.26081891382559536,0.18782479584261316,0.38975501113585753,0.06001500375093775,0.06266149870801031,0.37456799482708625,0.587386644682605,0.4960029069767442,0.0371792676159486,0.25232558139534883,0.2005813953488372,0.45949868524399834,0.39747611321435006,0.4941860465116282,0.5265261627906979,0.22891686737224598,0.5819767441860463,0.4559821376790581,0.39624867122955554,0.35331665982306165,0.3305675342676728,0.21414728682170542,0.43410852713178305,0.25409836065573765,0.09441233140655106,0.6885245901639344,0.06,0.32888859736389914
34,0.07138109675598411,0.23622311827956977,0.4610299435845507,0.17400267028071492,0.44919573951832015,0.12965438227993126,0.2352150537634409,0.5441795231416551,0.7716079783304601,0.3987523145780242,0.45340501792114696,0.9221923536439666,0.2166147455867082,0.4456114028507126,0.295031432801767,0.7288309660987355,0.4079097695784669,0.05816726326292804,0.06209677419354839,0.3783573780209392,0.061334343902010695,0.35641312714295686,0.5884795593012146,0.6738167647308337,0.3931838621022261,0.34408649163026894,0.6073985680190965,0.6995060373216297,0.656315465187916,0.7274217573575675,0.37168678018405277,0.4485241727518999,0.15419197017239916,0.7153447634313193,0.3928454058674684,0.061155913978494625,0.742320819112628,0.257679180887372,0.25332167357380675,0.1335030027013151,0.7466783264261931,0.8664969972986851,0.4063116370808679,0.44684385382059805,0.4130434782608695,0.08154513791057699,0.08640945564112013,0.6857825567502989,0.48659624873087376,0.17400267028071492,0.3279569892473118,0.16008849342901257,0.2171215880893301,0.61463133640553,0.7716079783304601,0.22214826291972684,0.6209677419354839,0.9959677419354839,0.19218922310529715,0.3960990247561891,0.295031432801767,0.8039902492130733,0.45706640293471923,0.17196029776674937,0.07556750298685783,0.5376344086021505,0.08779093507554103,0.4774964838255978,0.5640011165455051,0.19946361672597487,0.2879746835443038,0.14557451905648489,0.21129503407984424,0.4003164556962025,0.6689529545158834,0.24466686291826123,0.537974683544304,0.6550632911392408,0.18779879846957653,0.38987341772151884,0.2700921746267243,0.6760529067229706,0.34683137940142633,0.17335904099253915,0.07770745428973275,0.540084388185654,0.6065573770491803,0.025048169556840076,0.37822014051522246,0.056,0.40836481741663083
35,0.1794742288971086,0.17129629629629625,0.25197073400991254,0.29515500481653384,0.32325809518791965,0.20608926364029226,0.2791068580542265,0.5271739130434782,0.45359582161510625,0.3388716747980066,0.3236476608187136,0.44135802469135804,0.33701790821810496,0.5722154222766216,0.3990073000409224,0.6268397035249695,0.5061637969454228,0.24065480188682825,0.23640350877192984,0.3394935065500852,0.27944606117025583,0.32964189214902745,0.5608985065450057,0.6040485229476005,0.39642178103537207,0.3471842242919122,0.7250596658711146,0.3669045005488485,0.6038200862599901,0.41591341916686886,0.4002868709953832,0.416984832301631,0.2563599747475964,0.6367471473715343,0.46612557396308574,0.2842741935483872,0.7235494880546074,0.2764505119453925,0.38560334157501847,0.34840256314535367,0.6143966584249816,0.6515974368546462,0.5029585798816568,0.6162790697674418,0.6630434782608696,0.40154491550391586,0.22073298097920688,0.37296946068875897,0.27186443469247373,0.2829611010158508,0.3009868421052632,0.2062205886447804,0.26568825910931176,0.3342731829573935,0.43400964242667717,0.3085690209571093,0.41008771929824556,0.44010416666666663,0.32249937566533615,0.5452876376988983,0.3692725040592451,0.6824814543083066,0.46556936481233513,0.3863360323886638,0.26713775178687454,0.3837719298245615,0.2536170691887631,0.26333139422144647,0.3026308524042104,0.3373834075007661,0.26799738219895286,0.20045732833967955,0.2621828433346758,0.2207678883071553,0.386168579724407,0.3558964784826224,0.3602592869608577,0.2935209424083772,0.319969874372739,0.5442408376963349,0.3485461738324345,0.5790287615232931,0.3597186389115326,0.4481467355500849,0.27855342253248,0.3909249563699825,0.7599531615925059,0.1233140655105973,0.16510538641686182,0.62,0.49548075170151745
36,0.11441522278531138,0.24288280818131555,0.230475425562769,0.4858895000869198,0.7056117951640339,0.09194242649650353,0.11872455902306651,0.44062297209604157,0.5089438304659903,0.5624984137632537,0.3146766169154229,0.6826976229961306,0.1799336650082919,0.4581742450538007,0.3279988320249767,0.20122406116504393,0.6319594868599347,0.16397086598157823,0.45970149253731346,0.9025483459286632,0.025260563359301713,0.9140684862023933,0.38700803245814047,0.45540027860609555,1.0,1.0,0.7589498806682684,0.5760153677277771,0.4072704867529211,0.11877568564693453,0.7818172048228581,0.16343442558482407,0.4466062810424669,0.48149668692915176,0.511391488294497,0.022849462365591402,0.3890784982935154,0.6109215017064846,0.12686592295300747,0.10080058437385875,0.8731340770469929,0.8991994156261414,0.3017751479289942,0.32724252491694356,0.8967391304347827,0.027472482373320714,0.0776274969111149,0.5439469320066337,0.23161113263060717,0.45822571833014636,0.1517412935323383,0.06262896527304168,0.040183696900114814,0.10341151385927506,0.5089438304659903,0.28463543216810006,0.16417910447761194,0.6144278606965174,0.15699121610640943,0.36653939604304053,0.3279988320249767,0.16043407321426612,0.44342540396517083,0.09345579793340987,0.27971254836926474,0.746268656716418,0.11961323664249396,0.5012919896640825,0.37456799482708625,0.7586546265585358,0.17635658914728683,0.07965558142449207,0.05175909361955874,0.08914728682170542,0.6041503033614498,0.4505979207980289,0.18826135105204878,0.5348837209302327,0.22378522844126514,0.47751937984496107,0.4298749250903748,0.1787172935976576,0.46944641457314573,0.1473894963807176,0.3807062876830319,0.9922480620155036,0.28337236533957844,0.7861271676300577,0.2388758782201405,0.114,0.2986902847224187
37,0.11178460723571079,0.2580763582966225,0.24055075956618782,0.23808538632382154,0.5983573252295719,0.09126858283023459,0.19623548257909498,0.8360467343420801,0.3640918720785551,0.6166040362456735,0.5572687224669605,0.6286833088595204,0.21733651721629818,0.4056961376908103,0.4178279850041268,0.47833331229567183,0.39139436508701086,0.2984345653460338,0.32563876651982376,0.6436739234834473,0.23704503508639793,0.6729719915525525,0.5100615974069567,0.32270001734089604,0.8063181944087523,0.774181536369951,0.6341288782816186,0.10976948408342224,0.29106592729512926,0.4660726548900579,0.8869982271556646,0.26883478472182104,0.3383639354472775,0.372686442897404,0.7184991090615012,0.23207885304659495,0.3617747440273038,0.6382252559726963,0.2276940376945346,0.32735389408762994,0.7723059623054653,0.6726461059123703,0.20118343195266275,0.27408637873754144,0.6413043478260869,0.23379824056862464,0.0844395114185128,0.2568771414586393,0.20141669727582534,0.20869109487124982,0.26872246696035246,0.053417491684198626,0.14944086750254157,0.6592825676526118,0.33261593301274495,0.3169392311870135,0.37797356828193834,0.516850220264317,0.15401592684313162,0.34889867841409683,0.36048567536122345,0.3865444520218097,0.23040365986476657,0.18868858014232465,0.3219774840920215,0.46255506607929525,0.13524155686809022,0.2428794992175274,0.33709640392691703,0.3725741091229985,0.32042253521126757,0.07027489691015455,0.19748645720476704,0.5830985915492958,0.41628921842361083,0.5177857844742876,0.44466800804828993,0.4616197183098593,0.22731232674875623,0.46633802816901393,0.48642829545853666,0.4541784790539548,0.2506183166414216,0.3158100923421322,0.4496087636932708,0.6309859154929576,0.4215456674473068,0.18497109826589594,0.46604215456674475,0.164,0.2083086567093942
38,0.005253244396827339,0.15941043083900222,0.13333577377139189,0.06381922985500353,0.43569808875931315,0.6521509042799858,0.19480519480519487,0.36149068322981365,0.36874902632808826,0.5693126278499824,0.516326530612245,0.5040816326530612,0.6939474855362704,0.37588989084005686,0.15569171235085455,0.15351538896360833,0.38797329402271163,0.4728098637248543,0.0942857142857143,0.6637391485027088,0.029561738701015618,0.5036300854398157,0.2709474712397582,0.4683083112928017,0.8550053690273782,0.8294944449889322,0.5083532219570515,0.5397914379802415,0.5025261860751726,0.7601112856520998,0.6628081551681674,0.7349574744125706,0.12120368669548076,0.1706535320428086,0.7195868542311538,0.03270609318996416,0.5051194539249146,0.4948805460750853,0.5557178250993948,0.8222343854527763,0.4442821749006052,0.17776561454722373,0.34714003944773175,0.40531561461794013,0.7445652173913044,0.03750036288298656,0.08040546344815735,0.1487528344671202,0.17444641025929963,0.04112363747495669,0.12448979591836735,0.5384059095194336,0.16483516483516486,0.42419825072886297,0.36874902632808826,0.41477371250216755,0.673469387755102,0.37806122448979596,0.6919463925814459,0.33830090175605115,0.12248583406274476,0.11889319777801068,0.3093201272681283,0.15886970172684456,0.0,0.6122448979591837,0.10690891113582993,0.123882503192848,0.23876748107250295,0.07129658583733686,0.13074712643678163,0.6907286200770554,0.19186560565870914,0.33045977011494254,0.39769102233024467,0.5888977991624343,0.6978653530377671,0.29741379310344834,0.819055344435046,0.39827586206896537,0.13999484048499433,0.10947653679174839,0.2875961698123651,0.2164497221587882,0.0,0.7356321839080457,0.6276346604215457,0.6127167630057804,0.0,0.114,0.36830292470840625
39,0.5948348856900929,0.035896650326797376,0.1609964389343181,0.4977889944455318,0.5464582229288112,0.20778903503352839,0.17546791443850274,0.18606138107416884,0.4566681634485854,0.23669718818176666,0.23253676470588233,0.2017973856209151,0.2753756642844054,0.4062927496580027,1.0,0.23523793471543353,0.3067461245598305,0.19645498530366085,0.33970588235294125,0.4048262463664383,0.04007238946610559,0.5287976904427711,0.7347896495839369,0.6169923370086821,0.5889374935146221,0.5391199284767189,0.7727923627685023,0.682491767288699,0.6075169439309818,0.985854937421122,0.30724572851127563,0.19559862290021962,0.5944527175684851,0.6641265201732867,0.33003576867683276,0.03875448028673836,0.6860068259385665,0.31399317406143346,0.364352287471648,0.33845637020240216,0.635647712528352,0.6615436297975981,0.47337278106508873,0.5514950166112957,0.6630434782608696,0.05981992086769395,0.5320292879629299,0.1339869281045752,0.17465975898918368,0.45690355229030044,0.3924632352941177,0.1698946473585675,0.1781674208144797,0.07641806722689076,0.4566681634485854,0.17420363324799318,0.2426470588235294,0.17026654411764702,0.26357513382201947,0.3724350205198358,1.0,0.38493806913814677,0.2717518514255017,0.13470022624434386,0.31004901960784303,0.4595588235294118,0.6514579095224253,0.09709709709709707,0.18849818178677225,0.5681245961542745,0.35867117117117114,0.16644502261167815,0.18045738045738047,0.05180180180180179,0.4178539773253431,0.19719254137858788,0.21879021879021884,0.11655405405405408,0.2703860576523346,0.3815315315315314,1.0,0.3258487035551991,0.2087545008893324,0.13814808185669106,0.33183183183183174,0.4804804804804804,0.4063231850117096,0.16955684007707128,0.49063231850117095,0.228,0.47300291697463664
40,0.33195808886671774,0.12680375180375178,0.1940046907841444,0.31853505177321545,0.3096891798190499,0.3319767010637912,0.11269722013523673,0.37344078846055134,0.20545797020467374,0.437150055239122,0.3235930735930736,0.2430145611963794,0.6813599031950773,0.38054968287526425,0.6820460475293226,0.41339341391438295,0.2926653642359407,0.19033470806227598,0.5727272727272729,0.16569296563427097,0.16213039292876633,0.3600163394089639,0.7648147529474669,0.5839639260594893,0.461241552633445,0.4101054123424327,0.5021479713603867,0.42453347969264854,0.593838570548364,0.7212094768127223,0.3883622201450846,0.5479397219604543,0.40952964875699394,0.3402415121379389,0.5117332527701973,0.16756272401433692,0.5938566552901023,0.4061433447098976,0.47148162954619494,0.5855574500831051,0.528518370453805,0.41444254991689466,0.4142011834319528,0.5182724252491695,0.75,0.2107749449650671,0.2723744303583586,0.17211071756526303,0.19866589913274307,0.2857108479177758,0.1980519480519481,0.3109028637388841,0.06675143038779403,0.24540394670264806,0.17382409401840343,0.31484350257306104,0.2727272727272727,0.21871310507674152,0.644641298680646,0.3696768347931138,0.6532310291801364,0.49633465314116265,0.2714388144026998,0.09850149850149846,0.3318903318903319,0.08854781582054311,0.353671751271151,0.13367786391042202,0.24621136108571712,0.38738984004038923,0.19399224806201545,0.358300200008537,0.07246273106738221,0.17829457364341086,0.18151601042698268,0.40810047473108585,0.2635658914728682,0.16046511627906987,0.7082119435258588,0.4058914728682169,0.7013899360126814,0.4642969483349185,0.2289895106200306,0.10831151496483385,0.3807062876830319,0.09922480620155039,0.6416861826697892,0.22350674373795762,0.2224824355971897,0.447,0.40423572340845065
41,0.057107950297692195,0.24833467904723444,0.23880942337667976,0.23044904132998634,0.21165412485557816,0.2859531289158713,0.16377949866040298,0.6180512892524267,0.2125416426544051,0.06778702126571223,0.2298142914816311,0.5595254115641681,0.4194988913581271,0.4907662119405507,0.3403684096851302,0.41720794056031824,0.9551423348840701,0.5510973506552301,0.37303189341945914,0.6838249366232915,0.5180130145018284,0.4890322857490646,0.40160055112639415,0.4808487943943298,0.3750228756671974,0.32679176002395083,0.47661097852027723,0.28100987925357046,0.4781269254466949,0.1691894334247368,0.5199571329277243,0.46118633846456364,0.0,0.7315085834934276,0.5474675333113408,0.5327060931899642,0.2935153583617748,0.7064846416382252,0.1296378339249466,0.16931841607166276,0.8703621660750533,0.8306815839283372,0.16568047337278113,0.22425249169435219,0.6141304347826086,0.47096886234237856,0.07256076408065448,0.014713138653388958,0.24621771540580834,0.2192249393253204,0.055409769882922885,0.18994982727569282,0.10108381727275555,0.11748082357690756,0.19451318542807558,0.027156025831266542,0.10658054097698828,0.5796073879693178,0.31141980226526067,0.43127939837199897,0.27468056002354846,0.3295488264594799,0.7294469853243446,0.16584888668053793,0.03404656170098237,0.20185708518368994,0.12722533250392487,0.014845423936333027,0.4507526234188831,0.4244286528630379,0.07050619834710745,0.29919844634898035,0.14255138800593348,0.11088154269972453,0.2763841862760566,0.04680632968159397,0.13380558835104292,0.5524276859504134,0.4689164104335741,0.615151515151515,0.40409135563295606,0.4184212909881788,0.8551530185850922,0.30563917318884204,0.050734618916437095,0.29384756657483924,0.4203747072599532,0.9364161849710982,0.01053864168618267,0.023,0.15114773165289158
42,0.19169496407901745,0.16776441389843447,0.11564575532029647,0.11513778582088273,0.5032440393265134,0.3548397045342846,0.08200562324273664,1.0,0.3916738805382858,0.598316231747688,0.6520618556701031,0.565864833906071,0.14612090653135074,0.4430592184128505,0.39851682917936904,0.17482448625921876,0.6412301297218596,0.2738303105717493,0.4762886597938145,0.6119663064691342,0.0428379886049347,0.6586495814418079,0.26209492797877,0.25519224219947034,0.2395088216671022,0.20202696276496224,0.3272076372314956,0.5128979143798063,0.19950708564386588,0.9174505694886573,0.9209146684285289,0.29099004442040216,0.3103641698680071,0.3457526444015531,0.8315813898349295,0.043010752688172046,0.2372013651877135,0.7627986348122867,0.302007870393676,0.6174404429358586,0.6979921296063241,0.38255955706414135,0.13609467455621305,0.15946843853820603,0.4782608695652175,0.035325620717382385,0.08155674442536467,0.12523864070255825,0.08430913793332462,0.07692183988884503,0.47164948453608246,0.1392058298964766,0.055511498810467894,1.0,0.2995986464153614,0.38763029608562055,0.5670103092783506,0.2652491408934708,0.0,0.3797650443538718,0.34260315096227684,0.11552392261864243,0.2494939509485477,0.1203806502775575,0.48300878197785413,0.34364261168384874,0.1546116342750284,0.1338854382332643,0.17670599024552913,0.1934119502491128,0.6358695652173912,0.2364749660692016,0.08294314381270901,1.0,0.4338340584270484,0.7280851268717798,0.754214729370009,0.26785714285714296,0.03509390874308667,0.5739130434782607,0.5352767150446862,0.16125658101181967,0.31703937070675847,0.24569125087408986,0.7625948930296755,0.5300207039337475,0.09836065573770494,0.0,0.9016393442622951,0.014,0.1690901718514955
43,0.2032547906804685,0.08574216367849735,0.3425122936899774,0.17351044088611922,0.6421166344327705,0.2401555930559954,0.253218241692446,0.6249701713358469,0.39207816257614714,0.416040419627262,0.48600439077936336,0.6627637516770339,0.20547513772479672,0.5559952007760447,0.33404117718479676,0.3118931618958353,0.4545923628857419,0.591779683171505,0.17749725576289793,0.3399067818024165,0.17936887841439444,0.49072078786392376,0.3605005907813944,0.4253503293983769,0.41094023477738606,0.3611271483646833,0.5902147971360421,0.4009330406147136,0.40640788662969385,0.3470119157419568,0.7281917154556249,0.31190336150122405,0.24871518230626433,0.5243533389110904,0.6694704252447133,0.1818996415770609,0.22184300341296936,0.7781569965870307,0.10510087092908899,0.16641065028161828,0.8948991290709112,0.8335893497183822,0.12228796844181467,0.17275747508305644,0.7173913043478262,0.15066944465084758,0.12490354740912993,0.040004878643737043,0.28006129149768355,0.14909586291416982,0.08369923161361142,0.1465678903306481,0.16845393903571731,0.09126548533793319,0.38227432315800924,0.0858626916421587,0.3622392974753018,0.5253155872667398,0.1448564813147059,0.5054501825236769,0.26259933147162967,0.286370785693404,0.27013031277500543,0.08563708519800729,0.0925722649103549,0.1097694840834248,0.23933402705515086,0.043458781362007155,0.5626565737791108,0.33449458819775013,0.1146673387096774,0.25442505969157975,0.2557692307692308,0.09274193548387097,0.5520108000568426,0.1680670167541885,0.48963133640552997,0.5390625000000002,0.2567270396433681,0.7762096774193544,0.42376920601721496,0.3984077916030731,0.34935017863615186,0.18461600085451826,0.14852150537634407,0.17204301075268816,0.34074941451990637,0.764932562620424,0.19437939110070257,0.068,0.12147190637625233
44,0.3099508970840513,0.06924743892828998,0.30025548876803515,0.2861609197436896,0.7712504804703386,0.08326370239760644,0.16924564796905225,0.5982115325316065,0.48026636348871166,0.8348253384349973,0.6977935382190702,0.6163645915418966,0.16764469778985594,0.3701138050470064,0.23097406998276315,0.33567707804127983,0.5742247330307619,0.2927177249736517,0.16382978723404257,0.32827879895809664,0.07290424162065831,0.5538401973302971,0.4253131245980824,0.383669296838697,0.44419452530857884,0.3933901110545458,0.5284009546539465,0.3046103183315054,0.3691928527418291,0.17145968095188724,0.8427582674249084,0.18555653362532293,0.6154534520143593,0.24940373929405263,0.7830615046572513,0.07258064516129033,0.22866894197952237,0.7713310580204779,0.09751719311821494,0.14315687961008183,0.9024828068817852,0.8568431203899183,0.1597633136094675,0.21428571428571425,0.8315217391304348,0.06308274916633455,0.1498388653619523,0.17231415812976097,0.2998369564507937,0.2730157184833788,0.1442080378250591,0.06791353335572789,0.1336606655755592,0.0982776089159068,0.43803800552216965,0.22126380592930928,0.3900709219858156,0.47443853427895977,0.08536708921754058,0.3701138050470064,0.2117413508797208,0.27718129768675337,0.29619760077352614,0.0,0.06645652744943524,0.1182033096926714,0.28364849833147937,0.18582375478927202,0.5956210533276025,0.5628109275947352,0.19612068965517246,0.11759132375694985,0.20145888594164457,0.09913793103448276,0.6214998227758372,0.4215183106121357,0.5233990147783254,0.48329741379310365,0.16468290420169238,0.5642241379310342,0.3432259867572448,0.3824005198683737,0.37875684950462174,0.01726992464032881,0.10584291187739463,0.1839080459770115,0.2939110070257611,0.6377649325626205,0.3185011709601874,0.102,0.16400696200055492
45,0.6726936659713757,0.4465193089430893,0.018459477195668816,0.0066650856296416455,0.7078873298385494,0.15816400191880478,0.16976164079822623,0.5014581124072112,0.17636380562278894,0.8141038359232344,0.25711382113821135,0.33468834688346893,0.34954790669402025,0.3650028360748724,0.5185266751087375,0.0,0.5891035898430554,0.3383335179880029,0.4225609756097562,0.7481269722059029,0.05067185717453448,0.8241825829321192,0.5976161338155619,0.0,0.41291666342373334,0.3630319375670553,0.08544152744628519,0.27332601536772927,0.0,0.9375654258253144,0.9676261748565579,0.14178828972951668,0.549990290282548,0.2699158136213133,0.9999999999999999,0.05129928315412187,0.3020477815699658,0.6979522184300341,0.4218797613131881,0.805001649380638,0.5781202386868121,0.194998350619362,0.12426035502958577,0.18936877076411956,0.48913043478260865,0.039985605097400435,0.4191734009943827,1.0,0.0,0.0066650856296416455,0.3719512195121952,0.1174342058348325,0.12312382739212009,0.44359756097560993,0.14913423943399737,0.4196394963776238,0.3018292682926829,0.1411966463414634,0.2658719301190805,0.25269427112875775,0.44411716126190603,0.0,0.4020134281577649,0.17000469043151978,0.42852303523035223,0.1524390243902439,0.7244207959206297,1.0,0.004655484279091848,0.05102795318754727,0.4690721649484535,0.18089809433722664,0.17208564631245044,0.4149484536082474,0.2177210590853354,0.7318149124910092,0.37555228276877783,0.1333762886597939,0.4004828988482352,0.3572164948453607,0.6368486001491118,0.0,0.46803792755373896,0.3090393937325049,0.6328751431844214,0.21993127147766314,0.09718969555035131,0.03468208092485549,0.8817330210772834,0.012,0.14276119804358506
